source_file,dataset,model,attack,seed,robustness_group,robustness_value,drop_detected_ratio,adaptive_variant,poison_rate,trigger_size,clean_acc,backdoored_clean_acc,clean_trigger_asr,poisoned_asr,learned_backdoor_gap,detection_precision,detection_recall,detection_f1,defense_clean_acc,defense_asr,asr_drop,utility_drop,relative_asr_reduction,original_suspicious,kept_suspicious,dropped_suspicious,attack_valid
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_relation_r0.200_seed3_20260515_033407.json,ACM,HAN,relation,3,partial_detection_failure,0.3,0.3,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8478260636329651,0.03125,0.96875,0.03804349899291992,0.96875,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_relation_r0.200_seed4_20260515_035433.json,ACM,HAN,relation,4,partial_detection_failure,0.3,0.3,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.85326087474823,0.078125,0.921875,0.03804349899291992,0.921875,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_relation_r0.200_seed5_20260515_041506.json,ACM,HAN,relation,5,partial_detection_failure,0.3,0.3,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,1.0,1.0,1.0,0.8478260636329651,0.0390625,0.9609375,0.043478310108184814,0.9609375,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_uba_r0.200_seed1_20260515_025342.json,ACM,HAN,uba,1,partial_detection_failure,0.3,0.3,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8478260636329651,0.1171875,0.8828125,0.03804349899291992,0.8828125,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_uba_r0.200_seed2_20260515_031428.json,ACM,HAN,uba,2,partial_detection_failure,0.3,0.3,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,1.0,1.0,1.0,0.8695651888847351,0.046875,0.9375,0.010869622230529785,0.9523809523809523,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_uba_r0.200_seed3_20260515_033534.json,ACM,HAN,uba,3,partial_detection_failure,0.3,0.3,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.0703125,0.9296875,0.016304373741149902,0.9296875,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_uba_r0.200_seed4_20260515_035555.json,ACM,HAN,uba,4,partial_detection_failure,0.3,0.3,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.8260869383811951,0.0,1.0,0.06521743535995483,1.0,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.3_ACM_HAN_uba_r0.200_seed5_20260515_041633.json,ACM,HAN,uba,5,partial_detection_failure,0.3,0.3,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,1.0,1.0,1.0,0.8152173757553101,0.015625,0.9296875,0.07608699798583984,0.9834710743801653,109,76,33,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_cba_r0.075_seed1_20260515_025923.json,ACM,HAN,cba,1,partial_detection_failure,0.4,0.4,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,1.0,1.0,1.0,0.85326087474823,0.078125,0.5234375,0.03260868787765503,0.8701298701298701,41,25,16,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_cba_r0.075_seed2_20260515_032002.json,ACM,HAN,cba,2,partial_detection_failure,0.4,0.4,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,1.0,1.0,1.0,0.8804348111152649,0.1171875,0.578125,0.0,0.8314606741573034,41,25,16,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_cba_r0.075_seed3_20260515_034118.json,ACM,HAN,cba,3,partial_detection_failure,0.4,0.4,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,1.0,1.0,1.0,0.864130437374115,0.09375,0.296875,0.02173912525177002,0.76,41,25,16,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_cba_r0.075_seed4_20260515_040117.json,ACM,HAN,cba,4,partial_detection_failure,0.4,0.4,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.85326087474823,0.0625,0.9375,0.03804349899291992,0.9375,41,25,16,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_cba_r0.075_seed5_20260515_042210.json,ACM,HAN,cba,5,partial_detection_failure,0.4,0.4,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.875,0.09375,0.4609375,0.016304373741149902,0.8309859154929577,41,25,16,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_relation_r0.200_seed1_20260515_025629.json,ACM,HAN,relation,1,partial_detection_failure,0.4,0.4,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.864130437374115,0.0859375,0.9140625,0.02173912525177002,0.9140625,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_relation_r0.200_seed2_20260515_031712.json,ACM,HAN,relation,2,partial_detection_failure,0.4,0.4,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.842391312122345,0.09375,0.875,0.03804349899291992,0.9032258064516129,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_relation_r0.200_seed3_20260515_033823.json,ACM,HAN,relation,3,partial_detection_failure,0.4,0.4,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.842391312122345,0.078125,0.921875,0.04347825050354004,0.921875,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_relation_r0.200_seed4_20260515_035834.json,ACM,HAN,relation,4,partial_detection_failure,0.4,0.4,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.842391312122345,0.0859375,0.9140625,0.04891306161880493,0.9140625,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_relation_r0.200_seed5_20260515_041917.json,ACM,HAN,relation,5,partial_detection_failure,0.4,0.4,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,1.0,1.0,1.0,0.85326087474823,0.0390625,0.9609375,0.03804349899291992,0.9609375,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_uba_r0.200_seed1_20260515_025757.json,ACM,HAN,uba,1,partial_detection_failure,0.4,0.4,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,1.0,1.0,1.0,0.85326087474823,0.15625,0.84375,0.03260868787765503,0.84375,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_uba_r0.200_seed2_20260515_031837.json,ACM,HAN,uba,2,partial_detection_failure,0.4,0.4,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,1.0,1.0,1.0,0.8260869383811951,0.15625,0.828125,0.054347872734069824,0.8412698412698413,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_uba_r0.200_seed3_20260515_033951.json,ACM,HAN,uba,3,partial_detection_failure,0.4,0.4,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.875,0.1171875,0.8828125,0.01086956262588501,0.8828125,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_uba_r0.200_seed4_20260515_035955.json,ACM,HAN,uba,4,partial_detection_failure,0.4,0.4,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.79347825050354,0.0,1.0,0.09782612323760986,1.0,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0.4_ACM_HAN_uba_r0.200_seed5_20260515_042043.json,ACM,HAN,uba,5,partial_detection_failure,0.4,0.4,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,1.0,1.0,1.0,0.7989130616188049,0.109375,0.8359375,0.09239131212234497,0.8842975206611571,109,65,44,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_cba_r0.075_seed1_20260515_024226.json,ACM,HAN,cba,1,partial_detection_failure,0,0.0,,0.075,12,0.885869562625885,0.804347813129425,0.078125,0.6015625,0.5234375,1.0,1.0,1.0,0.864130437374115,0.0859375,0.515625,0.02173912525177002,0.8571428571428571,41,41,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_cba_r0.075_seed2_20260515_030331.json,ACM,HAN,cba,2,partial_detection_failure,0,0.0,,0.075,12,0.8804348111152649,0.7228260636329651,0.078125,0.6953125,0.6171875,1.0,1.0,1.0,0.8913043737411499,0.0625,0.6328125,-0.01086956262588501,0.9101123595505618,41,41,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_cba_r0.075_seed3_20260515_032417.json,ACM,HAN,cba,3,partial_detection_failure,0,0.0,,0.075,12,0.885869562625885,0.8695651888847351,0.0703125,0.390625,0.3203125,1.0,1.0,1.0,0.8804348111152649,0.0546875,0.3359375,0.005434751510620117,0.86,41,41,0,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_cba_r0.075_seed4_20260515_034516.json,ACM,HAN,cba,4,partial_detection_failure,0,0.0,,0.075,12,0.8913043737411499,0.3695652186870575,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.8804348111152649,0.0703125,0.9296875,0.01086956262588501,0.9296875,41,41,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_cba_r0.075_seed5_20260515_040527.json,ACM,HAN,cba,5,partial_detection_failure,0,0.0,,0.075,12,0.8913043737411499,0.804347813129425,0.09375,0.5546875,0.4609375,1.0,1.0,1.0,0.8913043737411499,0.078125,0.4765625,0.0,0.8591549295774648,41,41,0,False
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_relation_r0.200_seed1_20260515_023933.json,ACM,HAN,relation,1,partial_detection_failure,0,0.0,,0.2,10,0.885869562625885,0.70652174949646,0.09375,1.0,0.90625,1.0,1.0,1.0,0.8695651888847351,0.0078125,0.9921875,0.016304373741149902,0.9921875,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_relation_r0.200_seed2_20260515_030043.json,ACM,HAN,relation,2,partial_detection_failure,0,0.0,,0.2,10,0.8804348111152649,0.7554348111152649,0.0625,0.96875,0.90625,1.0,1.0,1.0,0.885869562625885,0.0078125,0.9609375,-0.005434751510620117,0.9919354838709677,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_relation_r0.200_seed3_20260515_032123.json,ACM,HAN,relation,3,partial_detection_failure,0,0.0,,0.2,10,0.885869562625885,0.5163043737411499,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.0,1.0,0.016304373741149902,1.0,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_relation_r0.200_seed4_20260515_034234.json,ACM,HAN,relation,4,partial_detection_failure,0,0.0,,0.2,10,0.8913043737411499,0.842391312122345,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.8695651888847351,0.015625,0.984375,0.021739184856414795,0.984375,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_relation_r0.200_seed5_20260515_040235.json,ACM,HAN,relation,5,partial_detection_failure,0,0.0,,0.2,10,0.8913043737411499,0.820652186870575,0.078125,1.0,0.921875,1.0,1.0,1.0,0.864130437374115,0.0,1.0,0.027173936367034912,1.0,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_uba_r0.200_seed1_20260515_024100.json,ACM,HAN,uba,1,partial_detection_failure,0,0.0,,0.2,10,0.885869562625885,0.820652186870575,0.09375,1.0,0.90625,1.0,1.0,1.0,0.885869562625885,0.015625,0.984375,0.0,0.984375,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_uba_r0.200_seed2_20260515_030207.json,ACM,HAN,uba,2,partial_detection_failure,0,0.0,,0.2,10,0.8804348111152649,0.7771739363670349,0.0859375,0.984375,0.8984375,1.0,1.0,1.0,0.875,0.0078125,0.9765625,0.005434811115264893,0.9920634920634921,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_uba_r0.200_seed3_20260515_032250.json,ACM,HAN,uba,3,partial_detection_failure,0,0.0,,0.2,10,0.885869562625885,0.30434781312942505,0.0703125,1.0,0.9296875,1.0,1.0,1.0,0.885869562625885,0.015625,0.984375,0.0,0.984375,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_uba_r0.200_seed4_20260515_034355.json,ACM,HAN,uba,4,partial_detection_failure,0,0.0,,0.2,10,0.8913043737411499,0.30434781312942505,0.0546875,1.0,0.9453125,1.0,1.0,1.0,0.85326087474823,0.015625,0.984375,0.03804349899291992,0.984375,109,109,0,True
results_robustness_acm_han_5seeds/robustness_partial_detection_failure_0_ACM_HAN_uba_r0.200_seed5_20260515_040401.json,ACM,HAN,uba,5,partial_detection_failure,0,0.0,,0.2,10,0.8913043737411499,0.8260869383811951,0.1015625,0.9453125,0.84375,1.0,1.0,1.0,0.8913043737411499,0.0,0.9453125,0.0,1.0,109,109,0,True
