source_file,dataset,model,attack,seed,variant,variant_description,poison_rate,trigger_size,clean_acc,backdoored_clean_acc,clean_acc_drop,clean_trigger_asr,poisoned_asr,learned_backdoor_gap,use_prune,hard_remove_suspicious,use_trigger_unlearning,target_suppression,unlearn_lambda,disable_signals,detection_precision,detection_recall,detection_f1,defense_clean_acc,defense_asr,asr_drop,utility_drop,relative_asr_reduction,suspicious_nodes,hard_removed_train_nodes,runtime_sec,attack_valid
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed4_20260515_001740.json,ACM,HAN,cba,4,only_unlearning,Only trigger unlearning without purification or hard removal,0.075,12,0.8913043737411499,0.3695652186870575,0.5217391550540924,0.0546875,1.0,0.9453125,False,False,True,0.2,1.0,,0.0,0.0,0.0,0.8804348111152649,0.078125,0.921875,0.01086956262588501,0.921875,35,0,31.545631170272827,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,full,Full HeteroGuard-Unlearn,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,True,True,0.2,1.0,,1.0,1.0,1.0,0.8804348111152649,0.09375,0.4609375,0.01086956262588501,0.8309859154929577,41,41,30.15166735649109,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_structural_signal,Full model without structural detection signals,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,True,True,0.2,1.0,structural|structure|relation|degree|edge|topology|meta_path|metapath,1.0,1.0,1.0,0.8478260636329651,0.078125,0.4765625,0.043478310108184814,0.8591549295774648,41,41,30.03502893447876,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_feature_signal,Full model without feature detection signals,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,True,True,0.2,1.0,feature|features|x|feature_anomaly|feature_shift|attribute,1.0,1.0,1.0,0.8804348111152649,0.0703125,0.484375,0.01086956262588501,0.8732394366197183,41,41,30.01425862312317,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_embedding_signal,Full model without embedding/prediction detection signals,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,True,True,0.2,1.0,embedding|emb|representation|prediction|confidence|logit|posterior,1.0,1.0,1.0,0.8804348111152649,0.0703125,0.484375,0.01086956262588501,0.8732394366197183,41,41,29.71372628211975,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_hard_removal,Full model without hard removal of suspicious training nodes,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,False,True,0.2,1.0,,1.0,1.0,1.0,0.8804348111152649,0.1171875,0.4375,0.01086956262588501,0.7887323943661971,41,0,29.678795337677002,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_trigger_purification,Full model without trigger purification / edge pruning,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,False,True,True,0.2,1.0,,1.0,1.0,1.0,0.8913043737411499,0.0546875,0.5,0.0,0.9014084507042254,41,41,31.361839056015015,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_trigger_unlearning,HeteroGuard-HR without trigger unlearning,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,True,False,0.0,0.0,,0.0,0.0,0.0,0.864130437374115,0.09375,0.4609375,0.027173936367034912,0.8309859154929577,38,38,19.971481561660767,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,wo_target_suppression,Full model without target-class probability suppression,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,True,True,True,0.0,1.0,,0.0,0.0,0.0,0.885869562625885,0.078125,0.4765625,0.005434811115264893,0.8591549295774648,38,38,30.057531595230103,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,only_hard_removal,Only hard-remove detected suspicious training nodes,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,False,True,False,0.0,0.0,,0.0,0.0,0.0,0.875,0.0703125,0.484375,0.016304373741149902,0.8732394366197183,38,38,21.297048091888428,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_cba_r0.075_seed5_20260515_003922.json,ACM,HAN,cba,5,only_unlearning,Only trigger unlearning without purification or hard removal,0.075,12,0.8913043737411499,0.804347813129425,0.08695656061172485,0.09375,0.5546875,0.4609375,False,False,True,0.2,1.0,,0.0,0.0,0.0,0.907608687877655,0.0390625,0.515625,-0.016304314136505127,0.9295774647887324,35,0,31.427260875701904,False
results_ablation_acm_han_5seeds/ablation_ACM_HAN_clean_label_r0.200_seed1_20260514_230653.json,ACM,HAN,clean_label,1,full,Full HeteroGuard-Unlearn,0.2,10,0.885869562625885,0.8369565010070801,0.04891306161880493,0.09375,0.90625,0.8125,True,True,True,0.2,1.0,,1.0,1.0,1.0,0.83152174949646,0.0390625,0.8671875,0.05434781312942505,0.9568965517241379,109,109,27.82670569419861,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_clean_label_r0.200_seed1_20260514_230653.json,ACM,HAN,clean_label,1,wo_structural_signal,Full model without structural detection signals,0.2,10,0.885869562625885,0.8369565010070801,0.04891306161880493,0.09375,0.90625,0.8125,True,True,True,0.2,1.0,structural|structure|relation|degree|edge|topology|meta_path|metapath,0.9908256880733946,0.9908256880733946,0.9908256880733946,0.8478260636329651,0.09375,0.8125,0.03804349899291992,0.896551724137931,109,109,28.02836537361145,True
results_ablation_acm_han_5seeds/ablation_ACM_HAN_clean_label_r0.200_seed1_20260514_230653.json,ACM,HAN,clean_label,1,wo_feature_signal,Full model without feature detection signals,0.2,10,0.885869562625885,0.8369565010070801,0.04891306161880493,0.09375,0.90625,0.8125,True,True,True,0.2,1.0,feature|features|x|feature_anomaly|feature_shift|attribute,1.0,1.0,1.0,0.8586956262588501,0.015625,0.890625,0.027173936367034912,0.9827586206896551,109,109,27.31315326690674,True
